,작성일,작성자,제목,내용
1722,2023-05-15,kkj764523,,5월15일 월요일 단어 10 27 맑음 미세먼지 좋음 초미세먼지 좋음 뉴스 1.민주당 탈당 김남국 조사 잇는다 ..공직자 윤리법 5월안에 개정 2.이것 적당히 마시면 뱃살 빠진다 이것은. 커피 3.당정 간호법 재의 요구 건의하기로 ..집단행동예고 4.윤대통령 히로시마 7 정상회의 참석 한미일 정상회담도 5.신흥 에이이씨. 1000억 투자 미국 전기차 배터리 부품공장 설립 6.네이버 .카카오 직원 평균연봉 1억 3000만원대 7.신차보다 비쌌던 포터 중고차시세 500만원 떨어짐 8.당정 2분기 전기요금 당8원 인상 유력 공연 전시 소개 1. 5월 20일 송파구민회관 대강당 음악동화 그림자극 피터와 늑대 적극추천합니다. 송파사시는분들 공연 놓치지마세요. 꼭 보세요. 2.대학로 연극 수상한 흥신소 추천합니다. 3.친정엄마 장소 디큐브아트센터 6월 4일까지 공연 합니다. 김재성 연출님 응원합니다. 적극추천합니다. 4. 요즘 전세계적으로 핫한 뮤지컬입니다. 오리지널 캐스트 공연 봤는데 적극 추천합니다. 5.대학로 연극 라면 추천합니다. 가볍게 또한 가슴에 남는 따뜻한 드라마가 있습니다. 6. 뮤지컬 광주 5월16일부터 21일까지 빛고을 시민회관 내일입이다. 광주에서 공연됩니다. 7. 뮤지컬 할린 카운티 5월 16일부터 7월 16일까지 한전아트센터 내일입니다. 8. 수원 극단 메카네 연극 살인풍경 매주토요일 오후5시 장소 소극장울림터 6월 24일 까지합니다. 좋은 연극으로 감동을 주는 극단입니다 많은 관심바랍니다. 9. 하루 작가 전시가 마루아트센터 1층에서 진행됩니다. 5월 15일까지입니다. 사촌동생이에요. 많은 관심 바랍니다. 오늘까지입니다. 10.박진화작가님 초대전 갤러리 초이 5월 4일부터 31일까지 합정역 7번출구 작품 너무 좋습니다. 11. 벗꽃동산 국립극단 작품 입니다. 명동예술극장 5월 4일부터 28일까지 공연 중입니다. 12. 안양시립합창단 퇴근길 신입사원 음악회 5월 18일 7시 30분 평촌아트홀 많은 관심 바랍니다. 이충한 지휘자선생님 저의 대학 은사님 이십니다. 음악 또한 모두를 존경하는 저의 스승님이십니다. 많은 관심바랍니다. 13. 5월 18일 . 19일 논산 아트센터 뮤지컬 달을 품은 슈퍼맨 좋은 공연 또 뮤지컬 공연이 살기 좋은 논산 사랑합니다. 5월 15일 월요일 좋음이 많으시길 바랍니다
1718,2023-05-15,yonhap_news,,오늘은 무슨 일이 있었을까요 전기 가스요금 내일부터 인상 가구당 약 7천450원 연속지진 동해서 규모 4.5 지진 복지장관 간호법 갈등 내일 국무회의서 거부권 건의 이명박 윤 대통령 열심히 잘하고 있다 조건만남 으로 받은 9억원 법원 증여세 내라 유아인 계속 조사 거부하면 체포 지리산서 산삼 15뿌리 무더기 발견 고진영 파운더스컵 정상 탈환 내일 대구 강릉 낮 최고 33도 서울 30도 서울 연합뉴스 박성은 기자 이다예 크리에이터 저녁잇슈 전기 가스요금 지진 동해 이명박 윤석열 유아인 지리산 산삼 고진영 내일날씨 무더위
1365,2023-05-15,theminjoo,,간호법 관련 고위당정협의 결과에 대한 더불어민주당의 입장 더불어민주당 정책위원회 입장문 법도 필요 없다면서 선거에서는 왜 공약을 하고 자신들 스스로 법안을 발의했는지 되묻지 않을 수 없다. 국민의힘이 발의한 간호법에 대해 거부권 행사를 주장하다 보니 스스로 자가당착에 빠지는 어처구니없는 행태를 보이고 있는 것이다. 지난 대선 때 간호법을 약속했던 윤석열 대통령은 사실관계를 명확히 파악하고 국민여론을 제대로 살펴 정부여당의 거부권 행사 요구를 거부해야 할 것이며 그럼에도 불구하고 간호법에 대한 거부권을 끝내 강행 결정한다면 국민적 분노와 저항에 직면하게 될 것임을 명확히 밝혀두는 바이다. 입장문 보기 . 1167997
1720,2023-05-15,theminjoo,,윤석열 대통령은 대선 후보이던 2022년 1월 간호협회와의 간담회 자리에서 간호법 숙원이 이뤄지도록 저도 국민의힘 의원들도 최선을 다하겠다 고 발언한 바 있습니다. 그때는 맞고 지금은 틀린 이유는 무엇입니까 정부여당은 국민이 두렵지도 않습니까 본인 약속을 휴지조각처럼 여긴다면 국민도 더 이상 정부여당의 말을 신뢰하고 존중하기 어렵습니다. 국민 70 가 찬성하는 법안조차 거부하는 대통령의 행태는 국민과 싸우자는 불통의 폭주입니다. 권칠승 수석대변인 브리핑
1721,2023-05-15,kominjung_dal,,윤석열 대통령의 간호법 대통령 거부권행사. 공약 파기 대국민 거짓말 사과하십시오.
1709,2023-05-15,ran_____1004,,주님의 최고 권능의 두 선지자의 브라질 치유집회 2023.5.15. 월 새벽4시 강력한 치유의 기름부음이 봇물처럼 부어지고 있습니다. 메시아께서 오십니다 신호입니다. 회개하십시오. 유튜브 라디오 방송 엘리야의 외침 . 다음 카페 회개와거룩함 광명 제단 광명시 신기로 15번지 프라자 304호 메시아께서 오십니다 주님의 길을 예비하라 엘리야의외침 회개와 거룩함 휴거 양곡법 프로축구 넷플릭스 순천만국가정원 서울랜드 에버랜드 프로야구 롯데월드 스타벅스 전세사기 여행지추천 강남 대출 날씨 낭만닥터김사부3 뉴스속보 제주도 조선변호사 비밀의여자 간호법 야식 마이크론
1708,2023-05-15,dreamnurse7,,근래에 올라오는 기사들을 보면서 속상한 마음이 컸지만.. 오늘 올라온 거부권 기사들은 더욱 마음이 안 좋네요. 간호사는 이기심으로 간호법 재정을 원한게 아닌데 말이에요.. 국민 건강에 부정적이라는 말로 일반인들에게 가짜 뉴스들을 퍼트리는 것을 보면 어이가 없습니다. 우리 간호사는 환자들을 위해 밤낮으로 열악한 환경에도 최선을 다해 간호를 해오고 싶습니다. 환자 가장 가까운 곳에서 최선을 다하는 간호사인 당신이 자랑스럽습니다. 우리 좀 더 관심을 가지고 행동할 수 있으면 좋겠습니다.
1468,2023-05-15,theminjoo,,제107차 최고위원회의 23.05.15. 국회 본청 당대표회의실 이재명 당대표 국민과 당원 의원과 구성원 여러분들께서 혁신과 개혁 바라 강력한 혁신 추진할 것. 일본이 후쿠시마 오염수 안전하다면 증명하라 우리는 대한민국 국민의 대표답게 발언하고 행동해야. 민생경제 위기 갈수록 심각 정부가 부채와 경제 침체 문제에 신속 과감히 나서야. 성장률 0 대 추락한다는 국민 고통 주지 말고 초부자 중심 정책 사고 버려야. 범국가 비상경제대책회의 재 촉구 박광온 원내대표 어제 의총 내용은 당 지도부와 협의해서 신속히 현실화시킬 것. 당내 윤리기구 강화 등 국민 여러분의 요구를 어제 의총 결의문에 많이 반영 모든 노력 다 할 것. 간호법 거부권 건의한 당정 윤 대통령 대선 공약도 파기하면서 몰아가는 분열정치 멈춰야. 국민 거부하고 독주하는 일 멈춰야 내일 국무회의에서 간호법 정상대로 공포해야 모두발언 전문 보기 . 1168659 오늘민주
1467,2023-05-15,jtbcnews,,조규홍 보건복지부 장관이 오는 16일 열리는 국무회의에서 윤석열 대통령에게 간호법 제정안에 대한 거부권을 건의하기로 했습니다. 간호법 보건복지부 조규홍 복지부장관 의사면허취소법 의료 간호사 의사 의료법
1466,2023-05-15,your.friend,,이와중에 다른곳은 기념촬영 및 총선기획단 출범식. 한 기사에서는 현재 의협에 가입된 의사 회원 수는 8만 명 치협에 가입된 치과의사 회원 수는 5만 명에 불과하지만 전국적으로 간호조무사 자격증을 가진 인원은 80만 명에 달한다. 임상병리사 응급구조사 요양보호사 등 소수 직역까지 합하면 총 회원 수가 400만 명에 육박하는 만큼 머리수를 앞세워 두 법안의 제정을 막기 위한 쐐기를 박으려는 전략이란 해석이 나온다. 라고 말했다. 누구나 다 그렇겠지만 나는 이 직업에 꽤나 진지하고 처음보다는 더욱 좋아지고 재밌는 직업이라고 생각해 많은 날들을 밤을 버텨내가며 온갖 힘듦과 역경을 버텨낸 청춘을 바쳤다. 어느덧 8년이라는 시간이 지났고 간호법이라는 희망찬 소식에 매일 기사도 찾아보고 누구보다 더 열심히 일했다. 아마 기분이 좋았을 것이다. 각종 네거티브전을 통해 점점 아슬아슬하게 절벽에서 서서히 무너져가는 간호법을 보며 나 또한 무너져갔다. 아니야 그래도 통과는 되었으니 설마 두번째 거부를 하겠어 생각했던 내가 너무 믿었던것일까. 오늘도 나는 두번째 브리핑과 쏟아져 나오는 기사들을 계속 읽어봤다. 그러다 눈에 가장 잘 보였던 것은 기정사실화된 두번째 거부 그리고 의료연대의 미소짓는 사진 기념촬영 출범식을 한 기사. 그리고 대한간호협회의 슬픔이 느껴지는 단식농성사진. 나는 대한민국 간호사이기 이전에 대한민국 국민으로서 앞으로 어떠한 도움을 받을 수 있을지에 대한 깊은 고심이 생겼다. 그러다 1년전 출범식 헤드라인이 큰 울림이었다. 국민이 진정한 주인이 되는 나라를 만들겠다고 했다. 아니 재건한다고 했다. 400만명에 밀려 이렇게 허망하게 끝이 나야하는 것일까 나는 또 내가 맡은 환자들을 정해진 수도 없이 간호하러 출근을 할 것이다. 유난히 힘이 안나는 오늘이다. 탁꾸일기
1465,2023-05-15,theminjoo,,가짜뉴스를 근거로 자신들의 공약과 법안을 스스로 부정하는 정부와 여당의 수준이 참담하고 부끄럽다 간호법 거부권 건의 결정에 대한 더불어민주당 보건복지위원 공동성명 국민의 힘 이 선거에서 직접 공약하고 국민의 힘 소속 의원들이 직접 법안까지 발의했던 사안에 대해 스스로 거부권을 행사하겠다는 웃지 못할 촌극을 만들어 내려고 하고 있다. 끝내 윤석열 대통령이 간호법에 대해 거부권을 행사하게 된다면 국민과의 약속 을 스스로 부정하는 자기모순의 전형을 보여주는 것이 될 것이며 국회의 논의결과를 무시하고 내 뜻에 맞는 법만 수용하겠다는 독선을 재차 확인시켜 주는 것이라고 본다. 성명서 보기 . 1168839
1366,2023-05-15,your.friend,,오늘 간호법관련 브리핑이 있었습니다. 조규홍 간호법은 국민 건강에 부정적 대통령에 거부권 건의 조 장관은 간호법안을 전문 의료인 간 신뢰와 협업을 저해해 국민의 건강에 부정적인 영향을 미치게 된다 며 거부권 건의 이유를 설명했다. 그는 간호법안이 의료현장에서 직역 간 신뢰와 협업을 깨뜨려 갈등이 확산될 우려가 있다 며 국민의 건강에 심각한 영향을 미치게 될 것 이라고 덧붙였다. 조 장관은 의료에서 간호만을 분리해 의료기관 외에 간호업무가 확대되면 국민들이 의료기관에서 간호 서비스를 충분히 받기 어렵게 되고 의료기관 외에서의 사고에 대해서는 보상 청구와 책임 규명이 어려울 것 이라고 말했다. 이어 간호법안은 협업이 필요한 의료현장에서 특정 직역을 차별한다 고 평했다. 어제 기사화된 것 그대로 브리핑을 했습니다. 우리나라에서 거부되는 두번째 법안이 될까요 간호사는 있고 간호법은 없는 나라 실현되나요 내일이면 알게되겠죠. 국민 생명 볼모 및 위협이라는 헤드라인이 자꾸만 보이는데 분노가 차오르는것은 나뿐이 아니겠지. 이 브리핑이 얼마나 억지인지는 알만한 사람들은 다 알 것이지요. 당정이 그렇게 말했던 신카스트제도가 이미 존재할지도 솔직히 아슬아슬 줄다리기라고 생각은 하고 있었지만 당정이 직접 나서서 거부권 건의하겠다고 하는게 무섭다 무서워. 탁꾸일기 간호법
1359,2023-05-16,ssong_ie_,,누구는 너무너무너무 싫은데.. 이번 일 하나는 마음에 든다 그동안 간호법 통과 될까봐 얼마나 걱정했는지 휴 대학에서 3년간 공부할 때 초음파 전공 과목이 있었고 내가 초음파사로 일하기까지 얼마나 공부하고 돈과 시간을 투자했는데 힘들게 차지한 나의 일자리를 간호사라는 이유 하나로 넘겨줄 수는 없다 간호법 절대 반대 간호법은 통과되면 안되는 법안 간호법반대 민주당지지자지만 이건결사반대
1389,2023-05-16,nursist_,,간호법 거부 지난 4월 27일 국회 본회의를 통과한 간호법 제정안이 금일 국무회의에서 윤 대통령의 재의요구권 행사로 거부권 이 의결되었습니다. 간호법 제정안이 다시 국회에서 의결되기 위해서는 재적의원 과반수 출석 출석의원 3분의 2 이상 찬성이 필요합니다. 이에 대한 여러분들의 생각은 어떠하며 앞으로 우리는 무엇을 해야할까요
1340,2023-05-16,your.friend,,윤 국민건강 앞세워 간호법 제동 정치도 건강 앞엔 후순위 . 숙원을 풀어주겠다던 그는 오늘 양곡법 거부권 이후 한달 반이 지나고 두번째 거부권을 행사했다. 또한 윤 대통령은 특히 이날 14분 동안의 모두발언 중 정상화 라는 단어를 7차례 사용하며 정부 출범 후 1년간의 성과를 이른바 비정상의 정상화 요약했다. 비정상의 정상화라. 현재 일하면서 비정상적인 것들을 얼마나 많이 마주하는가. 간호법이 충분한 논의가 이루어지지 않았다고 지적했는데 과연 어떤 노력을 하였는가. 달래기 정채 만들려고 통과 전 이틀정도의 면담이 끝이었건만. 그리고 결국엔 간호법은 사실상 폐기수순이라는 영상의 말을 듣고 또 한번 울컥했다. 윤 대통령이 재의요구안을 의결함에 따라 간호법 제정안은 15일 이내 국회로 다시 이송된다. 이후 본회의에 다시 상정돼 재적의원 과반수 출석 출석의원 3분의 2 이상이 찬성하지 않을 경우 자동으로 폐기된다. 내가 지금 살아가는 세상이 고작 이렇게 이런식으로 일이 그리고 법의 폐기가 진행된다니. 정상화의 비정상을 꿈꿨던것일까 이제 시작이라고 생각한다. 또 다시 이야기가 되면 어떤식으로든 또 물고 뜯고 하겠지만 임상에 남아있는 한 너무나도 필요한 법이기에 꾸준하게 지켜보고 소리내고 지켜낼 준비가 되어있습니다. 본인이 간호법 제정하고 본인이 국민건강 불안감이 증폭되니 거부하겠다는 그 말 똑똑히 기억하겠습니다. 탁꾸일기 간호법
1339,2023-05-16,gangseonsunwoo,,자신의 공약 간호법 제정 을 스스로 거부한 윤석열 대통령을 규탄합니다 윤석열 대통령은 오늘 국무회의에서 본인이 직접 공약한 간호법 에 대해 거부권을 행사했습니다. 자신의 공약을 스스로 거부한 대한민국 역사상 유일한 대통령입니다. 간호법 숙원이 이뤄지도록 저도 국민의힘 의원들도 최선을 다하겠다 2022년 1월 윤석열 대통령 후보가 대한간호협회와 간담회 자리에서 공언한 약속입니다. 간호법 은 열악한 처우와 만성적 인력 부족으로 태움에 시달렸던 간호사 여러분의 근무환경을 개선하고 안정적인 인력 수급이 가능하도록 하는 내용의 법안입니다. 또한 변화하는 보건복지 환경에 체계적으로 대응함으로써 보다 양질의 돌봄과 의료서비스가 제공 될 수 있도록 하는 국민 건강권 과 직결된 민생법안입니다. 대선 공약이 아니었다 라는 거짓말로 국민을 기만한 윤 대통령 국민 여러분께 사과하십시오. 간호법 거부권 행사 또한 철회하십시오. 강서엔강선우 더불어민주당 국회 국회의원 강서갑 강선우 보건복지위원회 간호법 제정 숙원 거부권 윤석열 윤석열대통령 공약 대선 국민의힘 약속 간호사 처우개선 인력부족 근무환경 해결 개선 국민건강권 보건복지환경 대응 민생법안 거짓말 사과 철회
