,작성일,작성자,제목,내용
2625,2023-05-30,UCIvwdx6nCpysQto1gzVm4Rw,전세사기 특별점검…공인중개사 99명 적발 [정다운의 뉴스톡 530],뉴스톡 정다운의뉴스톡530 여러분 안녕하십니까. 5월 30일 주요뉴스 전해드립니다. 북한이 다음 달 군사정찰위성 1호기를 발사할 것이라고 공식화했습니다. 한미일 공조 강화에 대응하는 북중러 구도에 편승하려는 시도로 분석되고 있습니다. 이에 맞서 우리나라를 포함해 106개국이 참여하고 있는대량살상무기 확산방지구상 가 보다 강한 협력을 골자로 공동성명을 채택했습니다. 국토교토부가 전세사기 근절을 위해 실시한 특별점검 결과공인중개사 아흔아홉명이 전세사기에 가담한 것으로 나타났습니다. 중앙선거관리위원회 간부들의 자녀 특혜 채용 의혹이 확산하는 가운데국민권익위원회가 조사에 착수하고 노태악 선관위원장이 오늘 공식 사과했습니다. 윤석열 대통령이 한상혁 방송통신위원장에 대한 면직안을 이르면 오늘 재가할 방침입니다. 오늘 방송 레인보우와 유튜브 뉴스 채널에서 화면으로도 보실 수 있습니다. 노컷뉴스 보기 노컷뉴스 홈페이지 . . . 정다운의 뉴스톡 530 . . . 27333 9 노컷브이 . . 제보 안내 노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우 사건사고와 미담 등 모든 얘깃거리를 알려주세요. 이메일 . . . . 정다운 앵커 카카오톡 노컷뉴스 사이트 . 71
2624,2023-05-30,UCDkvZ3b0RB4hMTp0Dr5ucug,"전세 계약할 때 '이것'만 지켜주시면, 전세사기 걱정 없습니다.",전세 사기 전세 사고 등으로 전세 계약을 선뜻하기 어려워하시는 분들께 전세 사기 걱정 없는 전세 계약 방법 을 알려드릴게요 전세계약 등기부등본 전세사기 전세사고 깡통전세 불법무허가건물 빌라 다세대주택 부동산경매 부동산공매 전세보증금 전세보증보험 부동산투자 경제적자유
2622,2023-05-30,UCYyLIlOJyqkAFKlVjzX5img,내 집 마련의 그림자?! 전세사기!! MBN 230530 방송,생생 정보마당 화요일 오전 9시30분 생생 생생정보마당 유한솔 박진아 유재필 구독하기 . . 9 1 1 구독하기 . . 84 5 8 5 1 구독하기 . . 5 1 공식 홈페이지 . . .
2621,2023-05-30,UCfq4V1DAuaojnr2ryvWNysw,전세사기 “죽음으로 탄원” / 채널A #shorts,미추홀구 깡통전세 전세사기 건축왕 다시간다 이솔기자
2627,2023-05-30,UCcQTRi69dsVYHN3exePtZ1A,"업그레이드된 ‘안심전세앱 2.0’, 전세사기 예방될까? [9시 뉴스] / KBS  2023.05.30.",이런 전세 사기 예방을 위해 정부가 내놓은 안심 전세 앱이 내일 31일 부터 새롭게 바뀝니다. 시세와 공인중개사 이력 집 주인 정보 등이 더 충실하게 담겼다는데 보완할 점은 없는지 김지숙 기자가 따져봤습니다. 리포트 안심전세앱이 넉 달 만에 새롭게 바뀌었습니다. 먼저 가장 중요한 시세 정보가 7배 이상 늘었습니다. 전에는 수도권 빌라와 소형 아파트만 확인할 수 있었는데 이제는 전국 오피스텔과 대형 아파트까지 확대된 겁니다. 시세가 명확하지 않아 사기 표적이 됐던 신축 빌라의 경우 준공 후 가격은 물론 주변 시세와 비교한 준공 전 가격도 알 수 있게 됩니다. 이런 시세와 비교해 적정보증금이 얼마인지도 판단할 수 있습니다. 공인중개사의 과거 이력도 추가됩니다. 등록 공인중개사라도 여러 차례 개 폐업을 반복했다면 의심해봐야 한다고 정부는 설명합니다. 집주인 정보도 나오는데 보증금을 안 돌려준 적이 있는지 체납 세금은 없는지도 알려줍니다. 물론 위험한 집주인 정보만 있는 건 아닙니다. 어렵지 않게 세입자에게 보증금을 돌려줄 수 있다면 안심 임대인으로 인증받습니다. 다만 이런 정보는 집주인이 앱을 설치하고 동의해야 확인이 가능합니다. 집주인이 거부해 관련 정보를 확인할 수 없다면 계약하지 않는 게 최선입니다. 특히 집주인 안심 임대인 으로 등록됐더라도 현재 상태가 그렇다는 것이니까. 계약할 때쯤 다시 확인하는 게 좋습니다. 상습적으로 보증금을 돌려주지 않은 악성 임대인 명단은 9월부터 집주인 동의 없이도 열람할 수 있습니다. 정진훈 국토부 주택기금과장 과거 3년간 2회 이상 2억 원 이상 보증금 사고를 낸 위반하는 임대인이 공개 대상이 되는데요. 불이익 처분인 만큼 의견소명의 기회를 드리고 또 저희가 위원회 심의 의결을 거쳐서... 또 집주인 한 명이 여러 세입자를 들이는 다가구 주택의 경우 개별 등기를 할 수 없어 시세가 제공되지 않는 점은 한계로 꼽힙니다. 뉴스 김지숙입니다. 영상편집 한찬의 그래픽 채상우 기사 원문보기 . . . . 7687816 제보 하기 카카오톡 제보 검색 전화 02 781 1234 홈페이지 . 4 이메일 1234 . . 안심전세앱 전세사기 예방
2620,2023-05-30,UCfq4V1DAuaojnr2ryvWNysw,[다시 간다]‘전세사기’ 악몽의 10개월…못 떠나는 사람들 | 뉴스A,다시 간다 전세사기 악몽의 10개월 못 떠나는 사람들 채널에이가 전세사기 사건을 첫 보도한 게 열달 전입니다. 결국 전세사기 특별법이 최근 마련되긴 했지만 그 사이 5명이 목숨을 끊었고 다른 피해자들의 속은 타들어갔죠. 절박했던 상황을 유서로 탄원할 수밖에 없었던 그들의 안타까운 사정을 다시 간다 이솔 기자가 들어봤습니다. 기사 보기 . . . 000000350395 채널 뉴스 구독 . . 1 채널 뉴스 시사 프로그램 방송시간 평일 08시 50분 김진의 돌직구 쇼 12시 00분 뉴스 라이브 17시 20분 뉴스 10 19시 00분 뉴스 주말 12시 00분 토요랭킹쇼 뉴스 라이브 17시 40분 뉴스 10 19시 00분 뉴스 채널 뉴스 뉴스 다시간다 전세사기 악몽 특별법 홈페이지 . . . 페이스북 . . 카카오스토리 . .
2591,2023-05-31,UCFRCYjZ-L2F7UklMlw4V_Eg,전세사기 피해자로 인정시 지원받는 2가지!! 전세수요 축소된 다세대주택 전세사기 피해 우려도.. [김예림의 Replay],도시와경제 투자상담신청 유료 문 의 전 화 02 702 6888 영상제작 사업 제휴문의 이메일 . 상담신청 아래 하단 링크 . . 17 00 07 2 7 25 6 영업을 위한 무료상담은 진행되지 않습니다 전세사기 피해가 우려되는 다세대주택 등의 전세 수요가 크게 줄어 기존 임차인의 임대차보증금을 새로 임차인을 구해야 줄 수 있는 구조상 연쇄적으로 임대차보증금을 돌려받지 못하는 사례들 실제로 정상적으로 순환이 될 수 있는 빌라나 오피스텔의 경우에도 전세사기 피해에 대한 우려가 확산 연쇄적으로 임차인을 구하지 못하는 일들이 확산 한 기관이 작성한 통계에 따르면 2023년 1월부터 4월까지 서울 비아파트 전세거래량이 2012년도 통계를 작성한 이후 최저 김예림변호사 전세사기피해자 우선매수권
2592,2023-05-31,UC1ifSsWUG241rRfK0ezYCgA,"경남도, 전세사기 피해자 지원·예방책 발표",전세사기 특별법 시행에 맞춰 경남도가 피해자 지원과 예방 대책을 발표했습니다. 도는 일선 시군과 협력해 신속하게 피해 사실조사를 벌이는 것을 시작으로 특별법에 따른 전세 저리대출 대상 임차인의 대출이자와 공공임대주택 임대료를 지원합니다. 또 전세보증금 2억원 이하 일정 소득 이하 무주택 도민들은 전세보증금 반환보증 보험료도 전액 지원받을 수 있습니다. 전화 부산 051 850 9000 경남 055 283 0505 이메일 . . 홈페이지 앱 접속 제보 누르기 카카오톡 친구찾기 뉴스는 24시간 여러분의 제보를 기다립니다. 뉴스 채널 구독하기 . . 뉴스 제보하기 홈페이지 . . . 페이스북 . . 카카오톡 . . 인스타그램 . . . 이메일 . . 전화 1577 5999 055 283 0505
2593,2023-05-31,UChlgI3UHCOnwUGzWzbJ3H5w,"법정 선 인천 '건축왕' 피해자들 ""엄벌 촉구""...전세사기 일당은 혐의 부인 / YTN",수백억 원에 달하는 전세보증금을 빼돌린 혐의를 받는 이른바 인천 건축왕 남 모 씨 피해자들이 법정에서 남 씨 일당의 엄벌을 촉구했습니다. 인천지방법원은 어제 31일 오전부터 진행된 4 5차 공판에서 피해자 7명에 대한 심문을 진행했습니다. 피해자들은 공인중개사들이 계약 체결 과정에서 임대인이 엄청난 재력가라고 말하며 근저당으로 문제가 되는 일은 없을 것이라고 안심시켰다고 주장했습니다. 그러면서 문제가 되면 공인중개사 본인이 보증금을 보장하겠다는 서류까지 작성해 속였다며 남 모 씨를 비롯한 공인중개사들의 엄벌을 촉구했습니다. 그러나 남 씨 일당 측은 이번 사태가 부동산 가격 하락으로 인해 벌어졌을 뿐 피해자들을 속일 의도가 없었다고 반박했습니다. 또 피해자들이 집에 선순위 근저당이 잡힌 사실을 알고도 가격 등 여러 조건을 고려해 해당 주택을 선택 한 것이라고 강조했습니다. 앞서 남 씨는 지난해 1월부터 여섯 달가량 동안 인천 미추홀구 일대에서 160여 명으로부터 전세보증금 120억여 원을 가로챈 혐의로 재판에 넘겨졌습니다. 재판부는 다음 달 12일과 14일에도 피해자들에 대한 심문을 이어갈 예정입니다. 박정현 3120 . . 당신의 제보가 뉴스가 됩니다 카카오톡 검색해 채널 추가 전화 02 398 8585 메일 . . 기사 원문 . . . 0103 202306010511531026 제보 하기 . . . . 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
2595,2023-05-31,UComhAmtkBwTPF_PvwN8Gc6w,미추홀 전세사기 '건축왕' 재판 첫 증인신문 / OBS 뉴스O,인천 미추홀구 전세사기 혐의로 재판에 넘겨진 이른바 건축왕 일당에 대한 첫 증인신문이 진행됐습니다. 피해자들은 공인중개사들이 범행에 적극적으로 가담하면서 피해를 당할 수밖에 없었다고 진술했습니다. 황정환 기자입니다. 미추홀구 전세사기 건축왕 뉴스 채널 구독하기 . 3660 1 뉴스 기사 더보기 . . . 모바일 . . . 뉴스 제보하기 이메일 . . 전화 032 670 5555
2594,2023-05-31,UCTHCOPwqNfZ0uiKOvFyhGwg,"[뉴스쏙] 전세사기 특별법, 내일부터 시행…""빚에 빚 더하는 반쪽짜리"" 지적도 / 연합뉴스TV (YonhapnewsTV)",전세사기 피해자 지원 특별법 이 내일 1일 부터 시행됩니다. 한덕수 총리는 여전히 많은 분이 전세사기로 고통을 느끼고 있어 죄송스러운 마음이라며 신속 집행을 당부했는데요. 하지만 사각지대가 여전하다며 반쪽짜리 특별법 이라는 의견도 적지 않습니다. 특별법 시행까지 어떤 일들이 있었는지 뉴스쏙 에서 모아봤습니다. 반복재생 전세사기 특별법 국무회의 통과 내일 시행 화성 동탄 전세사기 임대인 중개사 등 내달 1일 영장심사 05.30 바지 임대인과 짜고 보증금 뜯어 공인중개사 99명 적발 05.30 박효정 기자 전세사기 특별법 통과에도 피해자들 반쪽짜리 05.29 김예린 기자 내달부터 전세사기 피해자에 미적용 연체정보 등록 유예 05.28 뉴스프리즘 주거 사다리 사금융 제도 기로에 선 전세제도 05.27 인천 전세사기 4번째 극단선택 선구제 후회수 절실 05.25 한웅희 기자 빚에서 꺼내달라는데 이자 혜택만 강조 반쪽 특별법 05.26 박효정 기자 전세사기법특별법 국회 통과 김남국 방지법 만장일치 05.25 최지숙 기자 전세사기 전세사기특별법 국무회의 연합뉴스 두번째 채널 연유티 구독하기 . 3 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
2597,2023-05-31,UCA6D_2p2Si-4NHBjmkQhwLw,대구도 전세사기 피해 속출.. 시는 나몰라라?_대구 블루하임 전세사기 대책위원회 정태운 위원장,대담 블루하임 전세사기 대책위원회 정태운 위원장 방송 대구불교방송 라디오 아침세상 대구 94.5 안동 97.7 포항 105.5 08 30 09 00 진행 대구 장한현 기자 출처 . . . . . 3112787
2598,2023-05-31,UC-vNibpnLb8NTYjeTSYhFUw,‘보증금 5억 넘으면 배제?’ 전세사기 특별법의 사각지대,전세사기특별법 전세사기피해 전세사기 이번 시간에는 전세사기 특별법을 둘러싼 논란을 짚어보겠습니다. 오늘도 이승기 변호사 나와 있습니다. 어서 오세요. 이승기 변호사 안녕하세요 이승기 변호사입니다. 앵커 이번에 전세사기 피해자 지원 및 주거안정에 관한 특별법 이 국회를 통과했죠. 먼저 여야 합의로 법안이 처리가 됐어요. 일단 합의 처리한 것 어떻게 보시나요 이승기 변호사 이번 전세사기 특별법은 지난 4월 28일 소관 상임위인 국토교통위원회에 상정된 후 27일만인 지난 5월 25일 여야 합의로 국회를 통과했습니다. 윤석열 정부 들어 우리 사회의 가장 중요하고 논란이 되는 현안에 대해 여야가 합의안을 도출한 것은 아마 처음이 아닐까 싶을 정도입니다. 앵커 그렇죠. 그간 피해자에 대한 지원방식이나 규모를 두고 여야간 대립이 정말 치열했잖아요. 이승기 변호사 여야는 당초 특별법의 핵심인 피해자 지원 방안을 놓고 정부여당은 주거안정과 금융 지원에 야당은 정부 책임 하에 전세보증금을 반환해주는 방안을 주장하며 대립해 왔습니다. 야당은 보증금 반환채권을 정부가 직접 매입을 해서 피해자들의 보증금을 보호해주자는 점을 강조한 반면 정부여당은 혈세를 투입한 직접 지원은 어렵다는 입장을 고수해 온 겁니다. 하지만 야당이 주장하는 공공매입 형태의 해결책은 피해자의 피해회복에는 가장 효과적이지만 사실 그 부분은 국민의 혈세가 투입된다는 점에서 국민적 공감대 없이는 추진하기가 어려운 것이 현실입니다. 또한 앞으로 전세사기 사태가 벌어질 때마다 공적 자금을 투입해야 하는 선례를 남긴다는 점에서도 부담이 될 것이고 전세사기 이외에도 사회적 안전망 부족이나 정부의 정책실패에서 파생되는 다른 수많은 범죄들이 있는데 왜 그 범죄들의 피해자에 대해서는 국가가 나서서 보상을 안 해주냐고 해서 형평성 문제도 있습니다. 그렇다 보니 당장 전세사기 피해자에 대한 지원은 필요한 상황에서 야당이 계속 혈세 투입을 주장하는 것이 쉽지 않았던 것 같습니다. 결국 가장 첨예한 쟁점인 전세 보증금 보전과 관련해서 정부가 피해자들에게 최우선 변제금만큼 무이자 대출을 해주고 이후 6개월마다 보완입법을 하는 것으로 여야가 절충점을 찾았다고 보입니다. 앵커 그럼 이번에 통과된 전세사기 특별법 주요 내용이 어떻게 되나요. 이승기 변호사 먼저 방금 말씀드렸듯 피해자들은 전세계약 횟수와 상관 없이 살던 집이 경매나 공매로 넘어가 낙찰되더라도 최우선변제금 한도 내에서 최장 10년 간 무이자로 돈을 빌릴 수 있습니다. 이번 전세사기 사건들을 보면 집주인과 재계약시 보증금을 증액하는 바람에 최우선변제금을 받지 못하게 된 피해자들이 상당히 많은데요. 이번 특별법은 이런 피해자들에게도 최우선 변제금만큼 무이자 대출이 가능토록 해서 당장의 주거불안을 해소할 수 있는 최소한의 안전판을 만들었다는 점에서 의미가 있습니다. 여기에 최우선변제금 범위를 초과할 경우 2억4000만원까지 1.2 2.1 의 저리대출을 추가로 지원해주기로 했고요. 그 외 이번 특별법에서는 피해자에게 우선매수권을 주거나 전세 대출을 상환하지 못하는 피해자를 대상으로 신용회복 프로그램을 지원해주고 만약 피해자가 거주 중인 주택을 낙찰받기 원하면 정부는 관련 업무를 대행하면서 비용을 최대 70 까지 지원해주는 내용도 함께 포함이 됐습니다. 앵커 하지만 이번 특별법을 두고 반쪽짜리 해결책이라는 비판의 목소리도 상당한데요. 특히 법의 사각지대가 존재한다는 지적이 있어요. 어떤가요. 이승기 변호사 이번 특별법의 적용대상 즉 피해자 인정요건을 보면 보증금 기준을 기존 최대 4억5천만원에서 5억원으로 확대하고 신탁 사기도 특별법에 따른 금융 지원을 받을 수 있게 하는 등 피해자 요건을 크게 완화했습니다. 여기에 주택 면적 기준을 없애고 당초 임차인이 보증금 상당액 을 잃었거나 손실이 예상되는 경우만 피해자로 규정한 것도 삭제했습니다. 이렇게 피해자의 범위가 기존보다 크게 넓어졌지만 보증금이 5억원이 넘는 피해자의 경우에는 단지 보증금이 비싸다는 이유만으로 지원대상에서 배제되는 등 여전히 사각지대가 존재한다는 점이 문제입니다. 또한 전세사기 피해자로 인정되기 위해서는 대항력이 있어야 합니다. 주택을 인도받고 전입신고를 마친 후 확정일자까지 받아야 하는 건데요. 문제는 입주 전 전세사기를 당했거나 이중계약 사기를 당한 피해자들의 경우에는 애당초 주택에 입주하지 못했기 때문에 대항력을 인정받을 수가 없습니다. 사실상 이번 특별법의 적용을 받을 수 없다는 또 법의 사각지대에 놓였다는 문제가 있습니다. 앵커 사각지대 해소를 위한 보완입법이 필요하지 않나 싶은데요. 그리고 또 하나 이번 특별법이 다가구주택 임차인들에게는 큰 실효성이 없다는 지적도 있어요. 이승기 변호사 예. 그렇습니다. 이번 특별법에서 가장 중요한 내용 중 하나가 바로 우선매수권 피해자가 다른 입찰자보다 우선해 경매로 넘어간 집을 낙찰받을 수 있는 권리인데요. 문제는 다가구주택 임차인들의 경우 이 우선매수권이 있어도 행사할 실익이 없다는 겁니다. 다가구주택의 경우에는 여러 가구가 하나의 건물에서 각자 살고 있지만 등기부상 하나의 건물 즉 단독주택으로 표기되는데요. 오피스텔이나 아파트처럼 101호 102호 이렇게 호실별로 별도 등기가 된 게 아니다 보니 다가구주택을 매매할 때는 각 호실을 분리해서 사고팔수가 없고 오직 건물 전체에 대해서만 가능하다는 겁니다. 그렇다 보니 다가구주택 임차인들은 우선매수권을 행사한다 해도 자기가 사는 호실뿐 아니라 전체 건물을 매수해야 한다는 거죠. 결국 최우선변제금 상당액을 10년간 무이자 대출해준다고 해도 다가구 주택 임차인들에게는 크게 실효성이 없는 대책이 되는 겁니다. 앵커 전세사기 범죄에 대한 일벌백계 당장 필요한 문제겠죠. 그만큼 중요한 게 남겨진 피해자를 어떻게 구제할 지 재발 방지는 어떻게 할지 풀어야 할 과제가 산적해 있습니다. 6개월마다 보완 입법이 가능하다고 하는데 이런 부분이 과제로 남아 있는 것 같습니다. 오늘 말씀 여기까지 듣겠습니다. 감사합니다. 우리동네 뉴스 에서 더욱 세세하고 생생한 지역 뉴스를 만나 보세요
