,작성일,작성자,내용
6675,2021-12-18,twt_woyShining3,아니 지금까지 스토킹 형사처벌이 안됐다고 벌금만 부과했던 말야 그래서 지금 스토킹 형사처벌법 내고 있다고 진작 했어야지 장난하냐
8196,2021-12-18,yonhaptv23,스토킹 가해자 접근금지 어기면 형사처벌 추진 . 3
8195,2021-12-18,hnkimma,친애하는 수사기관인 경찰청 서울경찰청 검찰 및언론 각 방송 보도매체 들은 민간인 사찰 상습화 로 스토킹범죄 습성화 의모든 유형의 범죄들을 강력 수사하고 취재보도해야합니다. 질투 시기 증오패배의식에 사로잡혀 이유없이 민간인을 감시 미행조사 살해기획하는 모든세력들을 강력처벌바랍니다 . 1472044211255930883 1 . 1472044211255930883 1 . 1472044211255930883 1 . 1472044211255930883 1
8194,2021-12-18,twt_woyShining3,세상에 경범죄라니... 스토킹이 얼마나 피해를 주는데.. 빨리 형사처벌이 되면 좋겠네요
8193,2021-12-19,seon9970,희망중구 알림소식 스토킹 처벌법 퀴즈 이벤트 안내 출처 대구광역시.. 블로그 . . . 222597696544
8192,2021-12-19,fxckkyourself,최근 급격하게 하루에도 몇건씩 정말 날짜만 바뀐채 올라오는 데이트폭력 데이트살인 범죄 스토킹살인 범죄 에 아무런 경각심도 못느끼고 아무런 대책도 예방책도 세우지 않고... 처벌수위도 형량도 터무니없이 낮고
8191,2021-12-20,qwFge6Oit6eoAim,스토킹 처벌법 시행 이후 풀어가야 할 과제 . . . 48316
8190,2021-12-21,ff14_Rie,사장팟에서 사장님 모시기 사장님이 직원 찾기 범죄행위를 모방 유발할 의미를 가진 행위. 예시면 스토킹 내꺼 남꺼 개인정보 노출하면 처벌 파판 내 음악 꺼내기 금지 상업적 사용 금지. 방송은 상업으로 분류 안 함 전체적으로 보면 이렇네
8189,2021-12-22,fuondose,범죄는 범죄야 그걸 사랑이라고 포장하지마 진짜 스토킹을 제대로 처벌 못하는 법도 개같고 그걸 제대로 대처 못 하는 소속사도 개같고 진짜 다 짜증나
8188,2021-12-23,xcvvcnmnm86,스토킹 처벌법 출처 네이버 지식백과 . 3
8186,2021-12-27,hnkimma,경찰청은 오늘 12월 27일 17 20 18 20 분사이 강서구 화곡동 농협앞 부근 기관원 차람 3놈 검정복장 과 저능아같은 뚱땡이 두놈 콜라병들고 서커스 하는등의행적을 확인 졸졸 따라다니며 강서경찰서 앞 우리은행까지 따라와 스토킹범죄자들이므로 검거 지시자 등을 모두처벌바랍니다 . 1475404952915054600 1
8185,2021-12-28,PPAPCORN_S,사이버 스토킹도 충분히 처벌 가능한데 걍 소름돋음.. 혼란스럽다..
8184,2021-12-28,budcorn0707,진짜 사이버 스토킹이랑 신상털면서 음침하게 숨어있는 놈들은.. 죗값받으세요 개소름끼치니까 범죄를 저지른거니까 .. 조속히 처벌받길원함
8183,2021-12-28,diryatopia,스토킹은 왜 하고 지랄이래 아니 애초에 개인슨스계정을 무슨수로알아내서 야 여자패려고 그 계정판 40장 피디에프 애들이랑 제발 같이 법적 처벌 받아라
8180,2021-12-28,gro_fh_01,지금 구스탭님들 개인계정 스토킹 소식듣고 탐라에황당 분노하는 사람밖에없는데 대체우리계정은 왜 해킹하는데 뭔 보복심리도 아니고 아니 애초에 본인들이 보복을 왜 함 법적처벌 여부는 스탭님들 손에달린거지
8182,2021-12-28,redredpowerup,싸불 스탭님들 향한 스토킹 및 싸불... 전부 합당한 처벌 받으셨으면 좋겠고요. 그외 연대하시는 분들끼리도 싸불그만하셨으면 좋겠고 과열되지 맙시다. 지금 좀 글을 안 읽히게 쓴 거 같은데 ... 거슬리는 부분있어도 큰 문제아닌이상 그냥 넘어가주시길 바랍니다
8181,2021-12-28,fafe_r_bottom_m,대상이 빱이던 구스탭분들이던 신상캐기와 스토킹은 명백한 범죄고 처벌대상입니다 문제 해결에 도움이 전혀 안되는 노이즈만 많아지면서 제3자끼리 감정이 과열되고 당사자들은 고통만 받는것 같아 착잡하네요
6106,2021-12-29,lawtalknews,단독 지난 1997년부터 2020년까지. 피해자가 씨에게 스토킹을 당한 시간이었다. 20년 넘게 스토킹을 당했지만 가해자가 받은 처벌은 징역 1년 6개월. 스토킹 기간의 10분의 1에도 미치지 못한다. 스토킹 처벌법이 제정 시행되기 전 사건이었기 때문이다. . . 6 0 2 6 9
8179,2021-12-29,aprilseojinlee,논문 표절은 반납하면 없어지는 잘못이 아니고 불법 도박은 치료받으면 괜찮아지는 질병이 아니며 계획 살인으로 끝난 스토킹 범죄는 심신미약 데이트 폭력이 아니다. 자꾸만 법적 처벌 받아야 하는 일들이나 명백한 거짓말 죄를 별일 아닌것 처럼 포장 하지 마라.
6674,2021-12-29,rbK21rspgh,21 12 29 반대 10. 2113929 스토킹범죄의 처벌 등에 관한 법률 일부개정법안 국힘 이영등13인 스토킹범죄자가 긴급응급조치를 이행하지 않을 경우 1년 이하의 징역 또는 1천만원 이하의 벌금. . . . . 2 1 1 2 1 6 1 3 5 5 5 1 5 3 5
8178,2021-12-30,mintmoca_dli44,매니저라는 사람은 자빱 팬자격도 없다 .. 스토킹 처벌법 생긴지 얼마 안됐는데 법 잘 작동하는지 시험하고 싶은거임
8177,2021-12-30,Lt_alessa,2 스토킹은 처벌도 애매해서 잡기도 힘들텐데 진짜 고생일듯
8176,2021-12-30,sopunggab,스토킹은 처벌도 제대로 안된다는데..미친것들 진짜
6255,2021-12-30,lawtalknews,단독 지난 10월 시행된 스토킹처벌법 을 적용한 첫 판결이 나왔다. 법 시행 이전부터 피해자를 스토킹 해왔던 피고인. 법 시행 첫날에도 마찬가지였다. 이 때문에 스토킹처벌법이 적용돼 법정에 선 피고인. 과연 어떤 처벌을 받았을까. . . 7
6254,2021-12-31,yeoidoyip,스토킹처벌 스토킹처벌법 시행된 후 스토킹 범죄 신고 4배 이상 폭증 . . 5673
6672,2022-01-01,soulessnil,스토킹 처벌을 높여야하는데. 현재 법은 갱생 가능성을 두고 다 약한 처벌 같은데 갱생 안돼.
8175,2022-01-01,ho100han,내 새끼만 아니면 돼 라는 소리 들으니 니가 그러고 다니니까 범죄 대상이 된다는 소리가 떠올라서 속이 메스꺼워. 스토킹은 법으로 처벌 한다고 난린데 저걸
8174,2022-01-01,womyn674,진행중인 여성 관련 국회입법예고 1. 스토킹범죄의 처벌 등에 관한 법률 일부개정법률안 태영호의원 등 10인 입법예고기간 22 01 01 . . . . 2 1 1 2 1 6 0 9 1 3 5 1 4 2 7 2. 경력단절여성등의 경제활동 촉진법 일부개정법률안 김민석의원 등 11인 입법예고기간 22 01 02 . . . . 2 1 1 2 0 9 1 8 0 7 2 6 5 3 3
8173,2022-01-01,soulessnil,그알 보고 있음. 스토킹 처벌을 높여라.
6673,2022-01-01,rbK21rspgh,22 01 01 반대 15. 2113986 스토킹범죄의 처벌 등에 관한 법률 일부개정법안 국힘 태영호등10인 스토킹범죄 피해자에 대한 보호절차 등이라 한다. . . . . 2 1 1 2 1 6 0 9 1 3 5 1 4 2 7 해도 그만 안해도 그만이라 하겠다.
6671,2022-01-02,alwn5959,스토킹범죄 처벌 강화를 공약에 포함시켜주세요 미국은 스토킹 신고가 들어오면 를 가해자에게 부착하고 피해자와 경찰이 같이 감시하며 그 비용은 가해자부담이라네요 그 공약이라면 여성들의 표 다 가져올수있습니다
8172,2022-01-02,serena_room303,나도 약수 살 때 스토킹을 당한 적이 있는데 내가 남자의 모습이었음에도 엄청난 공포를 느꼈다. 새벽 2시에 우리집 인터폰에 비친 그 새끼 얼굴은 정말 사람이 아니었음.. 여성들은 오죽할까.. 진짜 조기 처벌 좀 강화해서 제 2의 이석준 같은 쓰레기가 나오지 않길..
8168,2022-01-03,jjjisuuu,디스패치는 스토킹처벌법으로 처벌 안 되나..
8170,2022-01-03,choso_1020,01004 스토킹으로 처벌 못 받게하는건가 진짜로 이젠 선을 넘은거 같은데..
8169,2022-01-03,xcvvcnmnm86,스토킹범죄의 처벌 등에 관한 법률 출처 네이버 지식백과 . 6
8171,2022-01-03,god_daaaaam,이게 노잼인 애들은 진짜.. 스위스 커플여행 따라간 게 무섭지두 않냐 이거 진심 스토킹 법으로 처벌 당해야댐
8167,2022-01-04,FF14_Varlineau,로드스톤 박제하고 인게임 신고부터 해야할것같아요 인게임스토킹도 처벌 대상으로 알고있는데
6253,2022-01-04,nn41451,오늘도 아련체로 고양이 보고 싶다.... 스토킹을 했다는 죄목으로 처벌 을 받는지 지켜봅니다. 그런데 나도 신고를 해봤지만 경찰 수사는 매우 느리며 신고 처벌이 아니랍니다. 경찰서에서 온 문자 가지고 여론몰이하는데 형사처벌까지 가는 사안인데도 묻혀요. 신고했다고 자랑마셔.
6670,2022-01-05,jinyeongkim2002,이재명의 심신미약이 떠오르네. 이재명 젠더폭력 근절 정책공약 발표 데이트폭력 처벌법 제정..반의사불벌죄 폐지 이재명 더불어민주당 대선 후보는 5일 데이트폭력 스토킹 처벌 강화 등의 내용을 담은 젠더폭력 근절 4대 정책공약을 발표 . . . 20220105101733612
8166,2022-01-05,kira2alice,그것이 알고싶다 보는데 스토킹 진짜 너무 끔찍하고 한국은 왜이리 모든게 솜방망이 처벌인지 모르겠다
8165,2022-01-05,Insook_Kwon,오늘 오전 이재명 후보의 젠더폭력 근절 4대 정책공약 데이트폭력 스토킹 성폭력 가해자 처벌 및 피해자 보호 강화 아동 청소년 대상 성범죄 무관용 엄벌 디지털성범죄 근절 및 불안 해소 반복되는 군대 내 성폭력 악습 근절 발표에 함께했습니다. . 1478595704797163523 1
8164,2022-01-05,igomeaningless,이재명이 여성표를 신경쓰지 않는다 는 것도 공약을 보지 않고 그저 정념에 따른 생각이라고 봄. 공약 슬로건에서도 여성이 불안하지 않은 나라 라고 천명하고 있고 공약을 뜯어봐도 피임 및 임신중지 의료행위 건강보험 적용 청소년 생리대 지원 스토킹 범죄 처벌 강화 등의 정책들이 있음.
8163,2022-01-05,uBSPjCVXdlANPXJ,그만 베껴라 한심하다 짜집기나 하는 더듬어 만진당 주제에 주목 2022 대선공약 이재명 데이트 스토킹 폭력 처벌 강화 디지털성범죄로 얻은 범죄수익도 몰수 출처 디지털타임스 네이버 뉴스 . 6
8161,2022-01-05,lIllllllIIlIII,위 두 살인 사건과 같은 잔인한 비극이 되풀이되지 않기를 바란다. 정춘숙 민주당 선대위 여성위원장은 데이트폭력 스토킹 성폭력의 가해자 처벌 및 피해자 보호 강화를 위해 누구도 죄의 무게를 가볍게 여길 수 없도록 엄벌하겠다 고 약속했다.
8162,2022-01-05,_DigitalTimes,주목 2022 대선공약 이재명 데이트 스토킹 폭력 처벌 강화 디지털성범죄로 얻은 범죄수익도 몰수 . . . . 2022010502109958044005
8160,2022-01-06,botgijung,법적 성립요건에 안 맞으면 사이버 스토킹 미수 로만 그치고 별 처벌 안 받고 넘어갈 수도 있어서 상담 꼭 받아야 됨...
6669,2022-01-06,prettydike100,영국에서도 스토킹 하다가 살인한 사건이 있었고 그전에 경찰에 스토킹 알렸는데 처벌 못시켰다고 지랄나서 법을 새로 만든것임.. 긴급체포가 뭐 그렇게 쉬운줄 알아
8158,2022-01-06,rxsetxr,받지도 않는 전화를 세 번이나 걸면 스토킹범죄의 처벌 등에 관한 법률 에 따라 3년 이하의 징역 또는 3천만 원 이하의 벌금에 처할 수 있는데 팀장님전화좀그만하세요. . 1478998059086651394 1
8156,2022-01-06,woodyh98,그리고 오늘 이재명 캠프는 황예진법 즉 데이트폭력처벌법 등 젠더폭력 근절 4대 공약 발표. 첫째 데이트폭력 스토킹 성폭력 가해자 처벌 강화 피해자 두텁게 보호. 둘째 아동 청소년 대상 성범죄 무관용 엄벌. 셋째 디지털성범죄 근절 및 불안 해소. 넷째 군대 성폭력 악습 근절. . 98 1479050897384640512 1
8157,2022-01-06,hglassesguy,이재명이 한다고 했던건 다 해낸 사람이라 공약이행률 98 하기어려운 분야는 아예 말 안꺼내는 사람인데.. 이런 공약은 참 좋네. 데이트폭력 가중처벌 아동성폭행 공소시효폐지.연령상향 스토킹범죄 처벌강화.. 모든 남녀청소년 백신 무료접종 피임시술 임신중지 건강보험적용. . 1479016085815201803 1 . 1479016085815201803 1 . 1479016085815201803 1 . 1479016085815201803 1
6668,2022-01-06,sansatae,스토킹만 해당되는 게 아님. 불법촬영도 첫 번째 기회에 제대로 못 잡으면 아무 일도 안 일어나는구나 안심하고 계속 하더라. 예전에 여자들 불법촬영한 사진 유포한 새끼 결국 별 처벌 없이 풀려나니까 어차피 자긴 크게 처벌 안 받는다면서 카메라 앞에서 당당하던데 애초에 처음부터 제대로
8159,2022-01-06,Light_of_Heen,666 지금은 스토킹 관련사건들 뉴스에도 많이 나오고 법적으로 처벌도 가능해서 신고하시고 신변보호 요청 쪽으로 알아보셔야 할 것 같아요 집에 방범장치들 하나씩 추가하시고 가능하시면 룸메라도 구하셔서 혼자계시지 않는게 좋을 것 같아요 부디 몸 조심하세요 증거 꼭 수집하시고요
8153,2022-01-07,ehsdlchlrhek1,심상정은 당선 가능성 0 에요. 그 남들이 우리한테 바라는게 바로 심상정 뽑는겁니다. 그래야 윤석열이 수월하게 당선되거든요. 전 이재명 뽑을거임. 양아치고 한남이고 얘가 그나마 여자 눈치라도 보면서 데이트 폭력 스토킹 범죄에 목소리 얹고 있어요. 윤석열은 성범죄 무고죄 처벌 강화 중
8154,2022-01-07,fyh1235,0 응응 그래서 난 연애도 좋지만 이혼도 좋아하는 편 서로를 기록에 새겨버리자 아 그리고 참고로 내가 스토킹 먹는 장르는 하나는 처벌이 없는 세상이고 다른 하나는 걍 다 또라이들만 나오는 장르임
8151,2022-01-07,jebichuriiii,디지털성폭력 스토킹 강력처벌 공약에도 딱히 관심 없음 자궁경부암 백신 무료접종 공약에도 딱히 관심 없음
8155,2022-01-07,song0811,4대 공약은 데이트폭력 스토킹 성폭력 젠더폭력 가해자 처벌 및 피해자 보호 강화 아동 청소년 대상 성범죄 무관용 엄벌 디지털성범죄 근절 및 불안 해소 반복되는 군대 내 성폭력 악습 근절이다. . 0811 1479237428577996801 1
6667,2022-01-07,Uchae2007,진짜 계속해서 드는 생각인데 사이버 스토킹은 하지말자 고소하면 처벌도 가능한 사안임 .. 친구가 사이버 스토킹 당하길래 고소 도와주고 피의자랑 연락 되서 합의하기로 약속 했는데 연락 두절됨 아오 답답해 ...
8152,2022-01-07,jebichuriiii,여성이 불안하지 않는 나라 이재명 젠더폭력 근절 공약 한경닷컴 . . 202201056921 데이트폭력 스토킹 성폭력의 가해자 처벌 및 피해자 보호 강화 아동 청소년 대상 성범죄 무관용 엄벌 디지털성범죄 근절 및 불안 해소 반복되는 군대 내 성폭력 악습 근절
